Date,City,State,Country,Shape,Duration,Summary,Posted,Images,ReportNum,Location,Latitude,Longitude
11/4/2022 20:28,Lamcaster,SC,USA,Light,Couple seconds 2-3,Green light moving fast,12/22/2022,,1952,"Lamcaster, SC",34.7204257,-80.7709014
11/4/2022 20:20,San Antonio,TX,USA,Changing,More than 2 weeks,There have been flashing lights and objects flying around.,12/22/2022,,1953,"San Antonio, TX",29.4251905,-98.4945922
11/4/2022 18:22,Westport,MA,USA,Fireball,3 minutes,Bright orange orb flying a defined flight path with no sound.,12/22/2022,Yes,1954,"Westport, MA",41.5700183,-71.0735476
11/4/2022 15:00,Linton,IN,USA,Circle,1-2 minutes,Very shiny silver looking circle,12/22/2022,,1955,"Linton, IN",39.0347666,-87.1658458
11/4/2022 9:45,Fremont,CA,USA,Sphere,About 10 minutes,"Witnessed large, spherical object, flat on bottom, travel from East to West, then North. Object may have split up (up to 10 objects?).",12/22/2022,Yes,1956,"Fremont, CA",37.5485396,-121.988583
11/4/2022 6:45,Stroudsburg,PA,USA,Light,About 2-3 seconds,UAP/UFO seen above mountain sitting still in the air. Shot directly down at unbelievable speeds.,12/22/2022,,1957,"Stroudsburg, PA",40.9867609,-75.1946248
11/3/2022 23:50,Pottstown,PA,USA,Circle,two minutes or so,"white ball very bright, then moved very fast across a section of sky and disappeared. Had a white tail that was quite long.",12/22/2022,,1958,"Pottstown, PA",40.2453741,-75.6496302
11/3/2022 23:30,Saltville,VA,USA,Light,Around 20 mins,I saw a bright orange light in the sky.,12/22/2022,,1959,"Saltville, VA",36.8815031,-81.7620635
11/3/2022 22:00,Stanley,NY,USA,Light,At least 15 minutes,Bright stationary star suddenly disappears instantly,12/22/2022,,1960,"Stanley, NY",42.8249242,-77.0959499
11/3/2022 21:25,Pensacola,FL,USA,Formation,5 seconds,There was 7 or 6 light balls surrounded by red light in an oval formation in the dark foggy sky.,12/22/2022,,1961,"Pensacola, FL",30.421309,-87.2169149
11/3/2022 21:22,Stoutsville,OH,USA,Circle,,"Round with several others, so bright you couldn't stare at it.",12/22/2022,Yes,1962,"Stoutsville, OH",39.6047852,-82.8290631
11/3/2022 18:53,Columbus,OH,USA,Cylinder,3 seconds,It was a a flash of blueish light in the sky that zipped forward really quickly then just disappeared.,12/22/2022,,1963,"Columbus, OH",39.9611755,-82.9987942
11/3/2022 18:32,Rio Rancho,NM,USA,Oval,5mins,"Saw an oval shape w/ bright lights floating approx 40,000feet in the air. It faded away in an unnatural way. Got some pictures",12/22/2022,Yes,1964,"Rio Rancho, NM",35.2327544,-106.6630437
11/3/2022 18:15,Benton,IL,USA,Triangle,Approximately 1 1/2 min,"Traveling straight up, turning down, sharp angle to the right",12/22/2022,,1965,"Benton, IL",37.9967163,-88.9200685
11/3/2022 17:00,Sandusky,OH,USA,Other,unsure,Saw UFO with red and white flashing lights,12/22/2022,,1966,"Sandusky, OH",41.4561754,-82.7116821
11/3/2022 16:50,New York,NY,USA,Other,10 minutes,I have the video,12/22/2022,,1967,"New York, NY",40.7127753,-74.0059728
11/3/2022 13:00,Murphy,NC,USA,Other,25 seconds,Craft above tree line shot off at >400 kn,12/22/2022,,1968,"Murphy, NC",35.0875836,-84.0346315
11/3/2022 12:23,Monroeville,PA,USA,Changing,2 minutes,"large matte gray stationary object rectangular, then changed shape to shiny triangular object",12/22/2022,Yes,1969,"Monroeville, PA",40.4211798,-79.7881024
11/3/2022 11:30,Richmond,CA,USA,Circle,2hrs,Seen a circular craft zig zaggin no sound,12/22/2022,,1970,"Richmond, CA",37.9357576,-122.3477486
11/3/2022 1:35,Pittsburgh,PA,USA,Diamond,very brief,Not sure if it was a meteor or what,12/22/2022,,1971,"Pittsburgh, PA",40.4406248,-79.9958864
11/2/2022 23:23,Norman,OK,USA,Light,5 minutes,"Extremely fast moving blinking white light with whitish trail behind, not a plane, falling star or satellite.",12/22/2022,,1972,"Norman, OK",35.2225668,-97.4394777
11/2/2022 21:43,Columbus,OH,USA,Light,6 seconds,Odd S shaped flight pattern at high speed,12/22/2022,,1973,"Columbus, OH",39.9611755,-82.9987942
11/2/2022 20:30,Everett,WA,USA,Changing,1 sec -3 mins,"Basically more than one sentence needed to explain, I will do my best to summarize below.",12/22/2022,Yes,1974,"Everett, WA",47.9789848,-122.2020794
11/2/2022 19:23,Lititz,PA,USA,Light,10min,"Bright light sat in the sky, moved, sat & took off",12/22/2022,,1975,"Lititz, PA",40.1573169,-76.3069014
11/2/2022 19:15,Germantown,NY,USA,Triangle,Approximately one hour,"18 people on a local Facebook Group reported a triangular shape object in the sky that some say hovered, 18 people in total posted",12/22/2022,,1976,"Germantown, NY",42.1345339,-73.8917982
11/2/2022 19:00,North east,MD,USA,Fireball,About 5 seconds,Streak of light,12/22/2022,,1977,"North east, MD",39.6001132,-75.9413327
11/2/2022 18:41,lebanon,CT,USA,Triangle,SEVERAL HOURS,triangle shaped white and red unit in sky hovering for hours. last night and tonight,12/22/2022,,1978,"lebanon, CT",41.6362647,-72.2125549
11/2/2022 17:28,South Portland,ME,USA,Other,41 minute,Two portal looking objects opened in sky 3 craft traveled between them,12/22/2022,Yes,1979,"South Portland, ME",43.6414716,-70.2408811
11/2/2022 17:15,South Portland,ME,USA,Other,3 minutes,Two portals? Craft flying between them,12/22/2022,,1980,"South Portland, ME",43.6414716,-70.2408811
11/2/2022 1:30,Douglas/Bill,WY,USA,Light,1 second,1 second of bright green light 50 mile radius minimum,12/22/2022,,1981,"Douglas/Bill, WY",42.7596897,-105.3822069
11/2/2022 0:20,New York,NY,USA,Unknown,2 seconds,A UFO shot through the sky a short distance and made a loud sound & omitted a flash & disappeared,12/22/2022,,1982,"New York, NY",40.7127753,-74.0059728
11/1/2022 23:45,Bellingham,WA,USA,Circle,Less than a minute,"Saw a tight, open bowl shaped formation of small round dots of light move quickly across the sky.",12/22/2022,Yes,1983,"Bellingham, WA",48.7519112,-122.4786854
11/1/2022 23:26,Wesley Chapel,FL,USA,Light,2-3 seconds,Bright light traveling hyper speed.,12/22/2022,,1984,"Wesley Chapel, FL",28.1983135,-82.3304509
11/1/2022 22:49,FRANKLIN,CT,USA,Triangle,SEVERAL HOURS,"WHAT IS THE RED AND WHITE LIGHT HOVERING OVER FRANKLIN, CT ON 11/1/2022 9PM TO 11:35",12/22/2022,,1985,"FRANKLIN, CT",41.6090041,-72.1459975
11/1/2022 22:45,Sunrise,FL,USA,Light,Seconds,High speed light in the sky,12/22/2022,,1986,"Sunrise, FL",26.1669711,-80.256595
11/1/2022 22:00,Panama city,FL,USA,Circle,Nightly for 4 or 5 hours,"Is visible below the clouds bright white moves , sometimes wobbles across the sky.. approximately 2 to 3 k feet",12/22/2022,,1987,"Panama city, FL",30.1588129,-85.6602058
11/1/2022 21:47,Inverness,FL,USA,Oval,30 minutes,"Bright irregular, fast, moving light at great altitude.",12/22/2022,Yes,1988,"Inverness, FL",28.8354507,-82.3313955
11/1/2022 21:28,Holladay,UT,USA,Cone,2 seconds,I saw 2 lights appear in the sky that moved to that moved into a cloud and then the lights disappeared,12/22/2022,,1989,"Holladay, UT",40.6688363,-111.8246557
11/1/2022 21:11,Byesville,OH,USA,Circle,All night,They are everywhere flying above tree tops. Very scared send help,12/22/2022,,1990,"Byesville, OH",39.9697942,-81.5365108
11/1/2022 20:15,Adelanto,CA,USA,Light,4-5 minutes,We were just looking at the start and then...,12/22/2022,,1991,"Adelanto, CA",34.5827699,-117.409215
11/1/2022 20:05,Bow,WA,USA,Sphere,Three seconds,A solid light with an orange tint appeared from above us moving at an abnormally fast speed bending direction.,12/22/2022,,1992,"Bow, WA",48.5603051,-122.3980367
11/1/2022 19:23,Hellam,PA,USA,Light,Roughly 2 minutes,Linear lights in the sky that don’t appear to be starlink satellites.,12/22/2022,Yes,1993,"Hellam, PA",40.0244987,-76.583499
11/1/2022 19:10,daleville,IN,USA,Unknown,2 minutes,Erratically strobed by unknown aerial vehicle,12/22/2022,,1994,"daleville, IN",40.1211545,-85.5580301
11/1/2022 17:18,San Antonio,TX,USA,Unknown,30 seconds,White object,12/22/2022,,1995,"San Antonio, TX",29.4251905,-98.4945922
11/1/2022 5:18,Mount Vernon,WA,USA,Circle,On going,"Caught 2 lights a first then many more appeared, 2 white, 2 red, and one in another area that had 2 close by",12/22/2022,,1996,"Mount Vernon, WA",48.4201105,-122.3374542
12/22/2022 9:29,Newark,DE,USA,Light,30 secomds,I saw a light that was not flashing moving then disappeared,12/22/2022,,1997,"Newark, DE",39.6837226,-75.7496572
12/21/2022 21:33,Columbus,OH,USA,Light,1-2 minutes,4-5 orange balls of light in a straight line,12/22/2022,,1998,"Columbus, OH",39.9611755,-82.9987942
12/21/2022 4:11,Franklin,ME,USA,Light,2 hours,Hovering bright light with satellite lights expelling from it,12/22/2022,,1999,"Franklin, ME",44.5874877,-68.2316054
12/20/2022 23:30,East Greenwich,RI,USA,Light,3 seconds maybe even less,I was driving the interstate at night with my buddy headed to casino when a very bright flashing light appeared in the horizon,12/22/2022,,2000,"East Greenwich, RI",41.6342619,-71.5130445
12/20/2022 21:58,Mentor Headlands,OH,USA,Cylinder,A few minutes,"Looked cylindrical from the lights, changing colors from white to red to orange then yellow back to white, .",12/22/2022,,2001,"Mentor Headlands, OH",41.7397657,-81.3117716
12/20/2022 2:30,Washington DC,WA,USA,Triangle,1-2 minutes,"Object hovering 1-2 minutes, then disappeared with such a speed that clouds were moving,",12/22/2022,,2002,"Washington DC, WA",38.9071923,-77.0368707
12/20/2022 2:00,Tucson,AZ,USA,Sphere,5 minutes,Saw a giant glowing sphere with lights going around and around in a circle,12/22/2022,,2003,"Tucson, AZ",32.2539787,-110.9741769
12/20/2022 1:04,New Gretna,NJ,USA,Sphere,20 minutes,"Silver sphere with super bright lights on bottom, zigzagging and ""teleporting"" at impossible speed and angles for 20 minutes",12/22/2022,,2004,"New Gretna, NJ",39.5923148,-74.451151
12/19/2022 0:05,Orlando,FL,USA,Cylinder,1hour,"Five gold orbs, turning white, Cylinder",12/22/2022,Yes,2005,"Orlando, FL",28.5383832,-81.3789269
12/18/2022 21:05,Conover,NC,USA,Cross,4 minutes,An unidentified drone-shaped craft with 4 flashing white LEDs was seen hovering over my house.,12/22/2022,,2006,"Conover, NC",35.7065217,-81.2186933
12/18/2022 20:20,Stevensville,MT,USA,Triangle,1 minute,Blue triangle of lights,12/22/2022,,2007,"Stevensville, MT",46.5099225,-114.0931588
12/18/2022 19:48,Miami,FL,USA,Other,About 2 minutes,1 ship v shaped square like 2 rectangles slanted towards each other v shaped white/peach color 2 red lightsbehind it right one blinking,12/22/2022,,2009,"Miami, FL",25.7616798,-80.1917902
12/18/2022 18:00,Springfield,OR,USA,Triangle,120 seconds,One side of craft had 2 rows of lights on,12/22/2022,Yes,2010,"Springfield, OR",44.0462362,-123.0220289
12/18/2022 16:15,Effingham,IL,USA,Star,1 minute,UFO caught near military jets.,12/22/2022,,2011,"Effingham, IL",39.1200418,-88.5433829
12/18/2022 13:19,Crossville,TN,USA,Sphere,4 minutes,"I saw a white, spherical object moving at a steady pace while a plane was not too far behind it, going the same direction.",12/22/2022,Yes,2012,"Crossville, TN",35.9489566,-85.0269014
12/18/2022 6:00,Bowie,MD,USA,Circle,20 to 30 seconds,Hovering ball of light.,12/22/2022,,2013,"Bowie, MD",39.0067768,-76.7791365
12/18/2022 1:00,Bradford,TN,USA,Unknown,still on going,"Was watching meteors and looking at sky when my brother noticed something behind what looked like a small cloud, it had a red glare",12/22/2022,,2014,"Bradford, TN",36.0764546,-88.8100617
12/18/2022 0:40,Eureka Springs,AR,USA,Other,Approx. 15-20 seconds,A V shape array of 4 lights each side going east to west,12/22/2022,,2015,"Eureka Springs, AR",36.4006499,-93.7392889
12/18/2022 0:40,Eureka Springs,AR,USA,Triangle,About 8 seconds,While looking at the stars a triangle of light flew over head at an incredible speed.,12/22/2022,,2016,"Eureka Springs, AR",36.4006499,-93.7392889
12/17/2022 21:40,Delray Beach,FL,USA,Triangle,8-10 min,Triopd of lights over ocean; non moving,12/22/2022,Yes,2017,"Delray Beach, FL",26.4614625,-80.0728201
12/17/2022 21:00,Springfield,IL,USA,Triangle,2 to 3 minutes,Triangular object with multiple lights on the underside,12/22/2022,,2018,"Springfield, IL",39.7817213,-89.6501481
12/17/2022 19:45,Tupelo,MS,USA,Light,15 minutes,3 chasing and dancing non blinking white lights,12/22/2022,,2020,"Tupelo, MS",34.2576066,-88.7033859
12/17/2022 18:48,Halfmoon bay,CA,USA,Rectangle,About 15 seconds,Took a picture of long rectangle light moving very fast! And disappeared,12/22/2022,Yes,2021,"Halfmoon bay, CA",37.4635519,-122.4285862
12/17/2022 18:45,Oklahoma City,OK,USA,Cigar,About a minute,"While getting ready to take off from PWA, I looked to the NW (wearing NVG’s) and saw an elongated oval shaped object",12/22/2022,,2022,"Oklahoma City, OK",35.4675602,-97.5164276
12/17/2022 18:40,Galva,IA,USA,Disk,30 seconds,Light Blue line in sight 30 seconds moving northerly,12/22/2022,,2023,"Galva, IA",42.5069289,-95.4172221
12/17/2022 18:10,Riverside,CA,USA,Triangle,10 seconds,"heading south, about 500 ft above the ground.",12/22/2022,,2024,"Riverside, CA",33.9806005,-117.3754942
12/17/2022 18:05,Sterlng,CO,USA,Cigar,15-25 seconds,"LONG illuminated ""cigar"" shaped craft that appeared from nowhere moving as one craft until fading out quickly",12/22/2022,,2025,"Sterlng, CO",40.6255415,-103.207709
12/17/2022 16:42,Westcliffe,CO,USA,Cigar,1.5 minutes,While sitting in our hot tub on outdoors deck we noticed a definitively cigar shaped craft moving across the sky.,12/22/2022,,2026,"Westcliffe, CO",38.1347219,-105.4658353
12/17/2022 4:35,Millen,GA,USA,Triangle,1 minute,Witnessed a triangular object pulsating with red lights in an irregular way.,12/22/2022,,2027,"Millen, GA",32.8040512,-81.9492812
12/17/2022 2:29,Flushing,NY,USA,Unknown,3 hours,I live near La'guardia Airport and I notice lights flashing and just hovering suspending in the sky not moving.,12/22/2022,,2028,"Flushing, NY",40.7674987,-73.833079
12/16/2022 23:00,Overland Park,KS,USA,Circle,10 seconds,3 fast circular lights,12/22/2022,,2029,"Overland Park, KS",38.9822282,-94.6707917
12/16/2022 21:20,Cape Coral,FL,USA,Light,1-3 min,Lights in triangle forms flashing & taking off,12/22/2022,,2030,"Cape Coral, FL",26.5628537,-81.9495331
12/16/2022 17:53,Belhaven,NC,USA,Cone,,Lighting in sky with orb of light around it and then disappeared after ~3-4 minutes (SpaceX),12/22/2022,Yes,2031,"Belhaven, NC",35.5401653,-76.6229874
12/16/2022 16:00,Franklin,NC,USA,Circle,5 minutes,Stationary craft with no contrails with other aircraft with contrails in distance,12/22/2022,,2033,"Franklin, NC",35.1823171,-83.3815429
12/16/2022 8:00,San Bernardino,CA,USA,Sphere,30-40 seconds,"I saw a Sphere like object, silver in color floating in the sky before it just disappeared",12/22/2022,,2034,"San Bernardino, CA",34.1083449,-117.2897652
12/16/2022 3:47,Santa Barbara,CA,USA,Unknown,Appx 10-15 seconds,"Orange glow across sky, then bright orange/fire colored object rising upwards and disappearing into night sky",12/22/2022,,2035,"Santa Barbara, CA",34.4208305,-119.6981901
12/15/2022 17:00,Conway,NH,USA,Disk,1 minute,"While driving I witnessed a large, saucer shaped craft with a domed top (like a stereotypical flying saucer)",12/22/2022,,2036,"Conway, NH",43.9791831,-71.1203479
12/14/2022 20:30,Flower mound,TX,USA,Disk,7+ hours,Saw fast moving disk in sky as well an entities in the craft,12/22/2022,,2038,"Flower mound, TX",33.0145673,-97.0969552
12/14/2022 19:40,Greenwood,IN,USA,Triangle,3 minutes,"Three circular lights lined up in a triangular shape, then rotated clockwise",12/22/2022,,2039,"Greenwood, IN",39.6136578,-86.1066526
12/14/2022 19:30,Deerfield Beach,FL,USA,Fireball,A few seconds,Craft heading east to west,12/22/2022,,2040,"Deerfield Beach, FL",26.3184123,-80.0997657
12/14/2022 6:33,Gilbert,AZ,USA,Unknown,seconds,Object streaked across sky with a green haze and green trail,12/22/2022,,2041,"Gilbert, AZ",33.3528264,-111.789027
12/14/2022 2:46,Calverton,NY,USA,Egg,20 seconds,Captured during long exposure photo session.,12/22/2022,Yes,2042,"Calverton, NY",40.9064873,-72.7434331
12/13/2022 22:30,Buckeye,AZ,USA,Triangle,5 min,"Black triangle with glowing warm orange lights at each corner. Silent, moved across sky. Almost invisible, seemed to be very large.",12/22/2022,Yes,2043,"Buckeye, AZ",33.3703197,-112.5837766
12/13/2022 21:55,Baltimore,MD,USA,Light,10 seconds,Turquoise light shooting fast in the sky then disappears,12/22/2022,,2044,"Baltimore, MD",39.2903848,-76.6121893
12/13/2022 21:25,Lakeville,MA,USA,Formation,slow decent for hours,"The object of focus last night was an object that has lights in in a pyramid grid, but the actual shape is difficult to confirm",12/22/2022,Yes,2045,"Lakeville, MA",41.8459169,-70.9495226
12/13/2022 20:47,Savannah,GA,USA,Light,5 seconds,"As we were standing on the ramp near the beach, my friend said, “What is that?” And for a few more seconds it flew extremely horizontal",12/22/2022,,2046,"Savannah, GA",32.0808989,-81.091203
12/13/2022 20:43,Richmond,VA,USA,Oval,1 or 2 seconds,Blue orb seen for 1-2 seconds at approximately 100 feet in altitude flying from east to west over the southern end of RIC.,12/22/2022,,2047,"Richmond, VA",37.5407246,-77.4360481
12/13/2022 17:57,Hercules,CA,USA,Light,approx. 1 minute,Bright Red Light appearing to be low in the dark (night) sky,12/22/2022,,2048,"Hercules, CA",38.0171441,-122.2885808
12/13/2022 12:07,Kent,OH,USA,Cross,40 seconds,"I thought at first this might be a plane making its way upwards, soon to see that it was remaining stationary.",12/22/2022,,2049,"Kent, OH",41.1536674,-81.3578859
